0,0.49503,0
0,0.50809,0
0,0.52105,0
0,0.5339,0
0,0.54664,0
0,0.55927,0
0,0.57178,0
0,0.58418,0
0,0.59645,0
0,0.60861,0
0,0.62064,0
0,0.63255,0
0,0.64433,0
0,0.65598,0
0,0.6675,0
0,0.67889,0
0,0.69015,0
0,0.70126,0
0,0.71224,0.0078965
0,0.72308,0.018891
0,0.73378,0.030152
0,0.74434,0.041671
0,0.75476,0.053444
0,0.76503,0.065464
0,0.77515,0.077725
0,0.78513,0.090221
0,0.79496,0.10294
0,0.80464,0.11589
0,0.81417,0.12905
0,0.82355,0.14242
0,0.83277,0.15599
0,0.84185,0.16976
0,0.85077,0.18371
0,0.85954,0.19785
0,0.86816,0.21216
0,0.87662,0.22664
0,0.88492,0.24128
0,0.89307,0.25607
0,0.90107,0.27101
0,0.90891,0.28609
0,0.91659,0.3013
0,0.92412,0.31664
0,0.93149,0.33209
0,0.93871,0.34765
0,0.94577,0.36332
0,0.95268,0.37908
0,0.95943,0.39494
0,0.96603,0.41087
0,0.97247,0.42687
0,0.97876,0.44295
0,0.9849,0.45908
0,0.99088,0.47526
0,0.99672,0.49148
0,1,0.50775
0,1,0.52403
0,1,0.54035
0,1,0.55667
0,1,0.573
0,1,0.58933
0,1,0.60565
0,1,0.62195
0,1,0.63823
0,1,0.65447
0,1,0.67068
0,1,0.68684
0,1,0.70294
0,1,0.71898
0,1,0.73496
0,1,0.75085
0,1,0.76666
0,1,0.78238
0,1,0.798
0,1,0.81352
0,1,0.82892
0,1,0.8442
0,1,0.85935
0,1,0.87437
0,1,0.88924
0,1,0.90396
0,1,0.91853
0,1,0.93293
0,1,0.94716
0,1,0.96121
0,1,0.97508
0,1,0.98876
0,1,1
0,1,1
0,1,1
0,1,1
0.01045,1,1
0.025189,1,1
0.040165,1,1
0.055374,1,1
0.070812,1,1
0.086476,1,1
0.10236,1,1
0.11846,1,1
0.13478,1,1
0.1513,1,1
0.16803,1,1
0.18496,1,1
0.20209,1,1
0.2194,1,1
0.2369,1,1
0.25458,1,1
0.27244,1,1
0.29047,1,1
0.30866,1,1
0.32701,1,1
0.34552,1,1
0.36418,1,1
0.38298,1,1
0.40191,1,1
0.42098,1,1
0.44018,1,1
0.45949,1,1
0.47892,1,1
0.49845,1,1
0.51809,1,1
0.53782,1,1
0.55764,1,1
0.57754,1,1
0.59752,1,1
0.61756,1,1
